,datasets/IR-Plag-Dataset/case-01/non-plagiarized/03/Nomor1_2451041557A22145B3701B0184109CAB013.java,datasets/IR-Plag-Dataset/case-01/non-plagiarized/04/T01.java,datasets/IR-Plag-Dataset/case-01/non-plagiarized/05/T01.java,datasets/IR-Plag-Dataset/case-01/non-plagiarized/02/T01.java,datasets/IR-Plag-Dataset/case-01/non-plagiarized/11/T01.java,datasets/IR-Plag-Dataset/case-01/non-plagiarized/10/Main.java,datasets/IR-Plag-Dataset/case-01/non-plagiarized/07/Main.java,datasets/IR-Plag-Dataset/case-01/non-plagiarized/09/t01.java,datasets/IR-Plag-Dataset/case-01/non-plagiarized/08/T01.java,datasets/IR-Plag-Dataset/case-01/non-plagiarized/01/T01.java,datasets/IR-Plag-Dataset/case-01/non-plagiarized/06/T01.java,datasets/IR-Plag-Dataset/case-01/non-plagiarized/15/T01.java,datasets/IR-Plag-Dataset/case-01/non-plagiarized/12/T01.java,datasets/IR-Plag-Dataset/case-01/non-plagiarized/13/No1.java,datasets/IR-Plag-Dataset/case-01/non-plagiarized/14/Soal1.java,datasets/IR-Plag-Dataset/case-01/original/T1.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L3/03/HelloWorld.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L3/04/hellow.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L3/05/Kasus1L3.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L3/02/Main.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L3/01/L3.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L3/06/Level3.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L4/03/Main.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L4/04/HelloWorld.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L4/05/hellow.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L4/02/Main.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L4/01/L4.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L4/06/Level4.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L5/03/WelcomeToJava.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L5/04/hellow.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L5/05/PrintJava.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L5/02/Main.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L5/01/L5.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L2/03/WelcomeToJava.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L2/04/hellow.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L2/05/PrintJava.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L2/02/Main.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L2/01/L2.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L1/03/Main.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L1/04/T1.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L1/05/HelloWorld.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L1/02/Main.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L1/07/Main.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L1/09/Level1.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L1/08/Kasus1L1.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L1/01/L1.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L1/06/HelloWorld.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L6/03/Main.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L6/04/WelcomeToJava.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L6/05/HelloWorld.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L6/02/Main.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L6/07/PrintJava.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L6/09/Level6.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L6/08/Kasus1L6.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L6/01/L6.java,datasets/IR-Plag-Dataset/case-01/plagiarized/L6/06/hellow.java
datasets/IR-Plag-Dataset/case-01/plagiarized/L3/03/HelloWorld.java,0.5104740957018563,0.5104740957018563,0.5104740957018563,0.5104740957018563,0.5104740957018563,0.5104740957018563,0.4479087697660008,0.5104740957018563,0.5104740957018563,0.5104740957018563,0.5104740957018563,0.4849757551596857,0.5104740957018563,0.9981902443697526,0.3893056297751847,0.9981902443697526,1.0000000000000004,0.9981902443697526,0.9551946264045922,0.9981902443697526,0.9981902443697526,0.9981902443697526,0.9478201251825801,0.8788972813120601,0.9337962899140596,0.3702670301661631,0.9478201251825801,0.9248148223026227,0.4793038745474564,0.6313697815014342,0.6043799641592104,0.49199717020817246,0.435918934771417,0.9647549811344251,0.9981902443697526,0.9981902443697526,0.9981902443697526,0.9981902443697526,0.9981902443697526,0.9981902443697526,1.0000000000000004,0.9981902443697526,0.9981902443697526,0.9981902443697526,0.9981902443697526,0.9981902443697526,0.9981902443697526,0.42939174102183336,0.40052664941307514,0.39473916212186977,0.48195440324440403,0.5728541805919051,0.40156110129014333,0.4743247381639362,0.40947393981074803,0.6313697815014342
datasets/IR-Plag-Dataset/case-01/plagiarized/L3/04/hellow.java,0.5164444792639268,0.5164444792639268,0.5164444792639268,0.5164444792639268,0.5164444792639268,0.5164444792639268,0.45267232065330093,0.5164444792639268,0.5164444792639268,0.5164444792639268,0.5164444792639268,0.4908845207081965,0.5164444792639268,1.0000000000000002,0.39318472545145994,1.0000000000000002,0.9981902443697526,1.0000000000000002,0.9567424097223836,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9501947939579638,0.8772118762752125,0.9351948750973594,0.37387613124433433,0.9501947939579638,0.9259156658326415,0.48429691551082193,0.6327629017044688,0.608943683815638,0.49775688541140833,0.4415151101500192,0.9664851017529967,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9981902443697526,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.434418546639152,0.40392782798030535,0.3946214308417108,0.4852483828038222,0.5771798466286187,0.4045362312053995,0.477792613528527,0.4147306235594121,0.6327629017044688
datasets/IR-Plag-Dataset/case-01/plagiarized/L3/05/Kasus1L3.java,0.5363356529243091,0.5363356529243091,0.5363356529243091,0.5363356529243091,0.5363356529243091,0.5363356529243091,0.5517988994592399,0.5363356529243091,0.5363356529243091,0.5363356529243091,0.5363356529243091,0.5171963731338094,0.5363356529243091,0.9567424097223836,0.41700047799064005,0.9567424097223836,0.9551946264045922,0.9567424097223836,1.0000000000000002,0.9567424097223836,0.9567424097223836,0.9567424097223836,0.910938481653267,0.8637743214084372,0.8967143894811189,0.36305640857364363,0.910938481653267,0.9435275103068417,0.47052127606798316,0.6177665048025748,0.6179822770479684,0.5118633602948983,0.4601192335780881,0.9256750622286302,0.9567424097223836,0.9567424097223836,0.9567424097223836,0.9567424097223836,0.9567424097223836,0.9567424097223836,0.9551946264045922,0.9567424097223836,0.9567424097223836,0.9567424097223836,0.9567424097223836,0.9567424097223836,0.9567424097223836,0.44673000730739,0.4143674801502348,0.4353393137902315,0.574778137667318,0.5857469670278083,0.47837973299852204,0.4875397407040554,0.4322061290012935,0.6177665048025748
datasets/IR-Plag-Dataset/case-01/plagiarized/L3/02/Main.java,0.5164444792639268,0.5164444792639268,0.5164444792639268,0.5164444792639268,0.5164444792639268,0.5164444792639268,0.45267232065330093,0.5164444792639268,0.5164444792639268,0.5164444792639268,0.5164444792639268,0.4908845207081965,0.5164444792639268,1.0000000000000002,0.39318472545145994,1.0000000000000002,0.9981902443697526,1.0000000000000002,0.9567424097223836,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9501947939579638,0.8772118762752125,0.9351948750973594,0.37387613124433433,0.9501947939579638,0.9259156658326415,0.48429691551082193,0.6327629017044688,0.608943683815638,0.49775688541140833,0.4415151101500192,0.9664851017529967,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9981902443697526,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.434418546639152,0.40392782798030535,0.3946214308417108,0.4852483828038222,0.5771798466286187,0.4045362312053995,0.477792613528527,0.4147306235594121,0.6327629017044688
datasets/IR-Plag-Dataset/case-01/plagiarized/L3/01/L3.java,0.5164444792639268,0.5164444792639268,0.5164444792639268,0.5164444792639268,0.5164444792639268,0.5164444792639268,0.45267232065330093,0.5164444792639268,0.5164444792639268,0.5164444792639268,0.5164444792639268,0.4908845207081965,0.5164444792639268,1.0000000000000002,0.39318472545145994,1.0000000000000002,0.9981902443697526,1.0000000000000002,0.9567424097223836,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9501947939579638,0.8772118762752125,0.9351948750973594,0.37387613124433433,0.9501947939579638,0.9259156658326415,0.48429691551082193,0.6327629017044688,0.608943683815638,0.49775688541140833,0.4415151101500192,0.9664851017529967,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9981902443697526,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.434418546639152,0.40392782798030535,0.3946214308417108,0.4852483828038222,0.5771798466286187,0.4045362312053995,0.477792613528527,0.4147306235594121,0.6327629017044688
datasets/IR-Plag-Dataset/case-01/plagiarized/L3/06/Level3.java,0.5164444792639268,0.5164444792639268,0.5164444792639268,0.5164444792639268,0.5164444792639268,0.5164444792639268,0.45267232065330093,0.5164444792639268,0.5164444792639268,0.5164444792639268,0.5164444792639268,0.4908845207081965,0.5164444792639268,1.0000000000000002,0.39318472545145994,1.0000000000000002,0.9981902443697526,1.0000000000000002,0.9567424097223836,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9501947939579638,0.8772118762752125,0.9351948750973594,0.37387613124433433,0.9501947939579638,0.9259156658326415,0.48429691551082193,0.6327629017044688,0.608943683815638,0.49775688541140833,0.4415151101500192,0.9664851017529967,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9981902443697526,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.434418546639152,0.40392782798030535,0.3946214308417108,0.4852483828038222,0.5771798466286187,0.4045362312053995,0.477792613528527,0.4147306235594121,0.6327629017044688
datasets/IR-Plag-Dataset/case-01/plagiarized/L4/03/Main.java,0.5419697171488365,0.5419697171488365,0.5419697171488365,0.5419697171488365,0.5419697171488365,0.5419697171488365,0.47588990147413973,0.5419697171488365,0.5419697171488365,0.5419697171488365,0.5419697171488365,0.5133187966647778,0.5419697171488365,0.9501947939579638,0.40909364672221105,0.9501947939579638,0.9478201251825801,0.9501947939579638,0.910938481653267,0.9501947939579638,0.9501947939579638,0.9501947939579638,1.0,0.9190930180226935,0.9666461799464418,0.5655427093790988,1.0,0.9012611685755139,0.5478599466055396,0.6825194892814369,0.734726893417136,0.6491792491116251,0.5865522339654222,0.9199440960722223,0.9501947939579638,0.9501947939579638,0.9501947939579638,0.9501947939579638,0.9501947939579638,0.9501947939579638,0.9478201251825801,0.9501947939579638,0.9501947939579638,0.9501947939579638,0.9501947939579638,0.9501947939579638,0.9501947939579638,0.5665727871835974,0.4462761843222309,0.5045948087797165,0.5139846808966437,0.6964019283346636,0.43990392283570545,0.5248421044138752,0.5509690793141606,0.6825194892814369
datasets/IR-Plag-Dataset/case-01/plagiarized/L4/04/HelloWorld.java,0.5720676826053257,0.5720676826053257,0.5720676826053257,0.5720676826053257,0.5720676826053257,0.5720676826053257,0.5301335976488215,0.5720676826053257,0.5720676826053257,0.5720676826053257,0.5720676826053257,0.5447496464404822,0.5720676826053257,0.8772118762752125,0.4402291457593882,0.8772118762752125,0.8788972813120601,0.8772118762752125,0.8637743214084372,0.8772118762752125,0.8772118762752125,0.8772118762752125,0.9190930180226935,1.0000000000000002,0.8918950657905462,0.5610164451995937,0.9190930180226935,0.872267319075054,0.5166616796054905,0.6404317402394972,0.7263450111787193,0.6497062047166638,0.5934619950154402,0.8491583176357063,0.8772118762752125,0.8772118762752125,0.8772118762752125,0.8772118762752125,0.8772118762752125,0.8772118762752125,0.8788972813120601,0.8772118762752125,0.8772118762752125,0.8772118762752125,0.8772118762752125,0.8772118762752125,0.8772118762752125,0.5670326889846439,0.4795143196478961,0.6879841396044101,0.5605145542109818,0.6884572634446129,0.48576258027203706,0.5245692900744866,0.5574596601414996,0.6404317402394972
datasets/IR-Plag-Dataset/case-01/plagiarized/L4/05/hellow.java,0.5295443014724202,0.5295443014724202,0.5295443014724202,0.5295443014724202,0.5295443014724202,0.5295443014724202,0.46536899404948545,0.5295443014724202,0.5295443014724202,0.5295443014724202,0.5295443014724202,0.5013405301116116,0.5295443014724202,0.9351948750973594,0.4002146091953253,0.9351948750973594,0.9337962899140596,0.9351948750973594,0.8967143894811189,0.9351948750973594,0.9351948750973594,0.9351948750973594,0.9666461799464418,0.8918950657905462,1.0000000000000007,0.5391723895868642,0.9666461799464418,0.9318638586809457,0.5218981851024929,0.7095944709287696,0.6994843069799852,0.611285246704686,0.558677921644982,0.9054435060248303,0.9351948750973594,0.9351948750973594,0.9351948750973594,0.9351948750973594,0.9351948750973594,0.9351948750973594,0.9337962899140596,0.9351948750973594,0.9351948750973594,0.9351948750973594,0.9351948750973594,0.9351948750973594,0.9351948750973594,0.5335007033321463,0.4225648876156043,0.47927062524263,0.5041284148687224,0.662997672448254,0.4797615213394828,0.571356702382741,0.5247857604102651,0.7095944709287696
datasets/IR-Plag-Dataset/case-01/plagiarized/L4/02/Main.java,0.4009485888226204,0.4009485888226204,0.4009485888226204,0.4009485888226204,0.4009485888226204,0.4009485888226204,0.35811137903739754,0.4009485888226204,0.4009485888226204,0.4009485888226204,0.4009485888226204,0.37649632027489266,0.4009485888226204,0.37387613124433433,0.29537349691628256,0.37387613124433433,0.3702670301661631,0.37387613124433433,0.36305640857364363,0.37387613124433433,0.37387613124433433,0.37387613124433433,0.5655427093790988,0.5610164451995937,0.5391723895868642,1.0,0.5655427093790988,0.4522437500556468,0.4508924827403539,0.4528826996402652,0.6339734052666703,0.6434472597060397,0.6181952629237509,0.364785302606427,0.37387613124433433,0.37387613124433433,0.37387613124433433,0.37387613124433433,0.37387613124433433,0.37387613124433433,0.3702670301661631,0.37387613124433433,0.37387613124433433,0.37387613124433433,0.37387613124433433,0.37387613124433433,0.37387613124433433,0.5615701793244053,0.3633273448313988,0.5401075741728849,0.3868188507741951,0.6009039629504132,0.42587733592127097,0.43306568798819195,0.5806924858964118,0.4528826996402652
datasets/IR-Plag-Dataset/case-01/plagiarized/L4/01/L4.java,0.5419697171488365,0.5419697171488365,0.5419697171488365,0.5419697171488365,0.5419697171488365,0.5419697171488365,0.47588990147413973,0.5419697171488365,0.5419697171488365,0.5419697171488365,0.5419697171488365,0.5133187966647778,0.5419697171488365,0.9501947939579638,0.40909364672221105,0.9501947939579638,0.9478201251825801,0.9501947939579638,0.910938481653267,0.9501947939579638,0.9501947939579638,0.9501947939579638,1.0,0.9190930180226935,0.9666461799464418,0.5655427093790988,1.0,0.9012611685755139,0.5478599466055396,0.6825194892814369,0.734726893417136,0.6491792491116251,0.5865522339654222,0.9199440960722223,0.9501947939579638,0.9501947939579638,0.9501947939579638,0.9501947939579638,0.9501947939579638,0.9501947939579638,0.9478201251825801,0.9501947939579638,0.9501947939579638,0.9501947939579638,0.9501947939579638,0.9501947939579638,0.9501947939579638,0.5665727871835974,0.4462761843222309,0.5045948087797165,0.5139846808966437,0.6964019283346636,0.43990392283570545,0.5248421044138752,0.5509690793141606,0.6825194892814369
datasets/IR-Plag-Dataset/case-01/plagiarized/L4/06/Level4.java,0.6079571128138436,0.6079571128138436,0.6079571128138436,0.6079571128138436,0.6079571128138436,0.6079571128138436,0.6082784578103917,0.6079571128138436,0.6079571128138436,0.6079571128138436,0.6079571128138436,0.5797859816157878,0.6079571128138436,0.9259156658326415,0.46425424052853403,0.9259156658326415,0.9248148223026227,0.9259156658326415,0.9435275103068417,0.9259156658326415,0.9259156658326415,0.9259156658326415,0.9012611685755139,0.872267319075054,0.9318638586809457,0.4522437500556468,0.9012611685755139,0.9999999999999998,0.5473089621660051,0.6926596580952625,0.6895408820505964,0.5925145542753684,0.553275261669501,0.896091686069999,0.9259156658326415,0.9259156658326415,0.9259156658326415,0.9259156658326415,0.9259156658326415,0.9259156658326415,0.9248148223026227,0.9259156658326415,0.9259156658326415,0.9259156658326415,0.9259156658326415,0.9259156658326415,0.9259156658326415,0.5171185353229284,0.48707516728772227,0.5122809540089175,0.6181019462834121,0.6535729183564698,0.6131355326087381,0.6192575648603014,0.5197108524648744,0.6926596580952625
datasets/IR-Plag-Dataset/case-01/plagiarized/L5/03/WelcomeToJava.java,0.5323693229958161,0.5323693229958161,0.5323693229958161,0.5323693229958161,0.5323693229958161,0.5323693229958161,0.47506291098844683,0.5323693229958161,0.5323693229958161,0.5323693229958161,0.5323693229958161,0.49181410542347354,0.5323693229958161,0.48429691551082193,0.3879762361859691,0.48429691551082193,0.4793038745474564,0.48429691551082193,0.47052127606798316,0.48429691551082193,0.48429691551082193,0.48429691551082193,0.5478599466055396,0.5166616796054905,0.5218981851024929,0.4508924827403539,0.5478599466055396,0.5473089621660051,1.0000000000000002,0.46306787282142653,0.6047935973980829,0.5848271051130626,0.5985747062650899,0.47633415783671595,0.48429691551082193,0.48429691551082193,0.48429691551082193,0.48429691551082193,0.48429691551082193,0.48429691551082193,0.4793038745474564,0.48429691551082193,0.48429691551082193,0.48429691551082193,0.48429691551082193,0.48429691551082193,0.48429691551082193,0.6415215017591105,0.5785339912209809,0.571134939198234,0.5044117199500416,0.7021401610403065,0.5376792925040711,0.8146053224619018,0.7009612422430347,0.46306787282142653
datasets/IR-Plag-Dataset/case-01/plagiarized/L5/04/hellow.java,0.43228850987863165,0.43228850987863165,0.43228850987863165,0.43228850987863165,0.43228850987863165,0.43228850987863165,0.388478682733914,0.43228850987863165,0.43228850987863165,0.43228850987863165,0.43228850987863165,0.4098483483350733,0.43228850987863165,0.6327629017044688,0.39724702666746536,0.6327629017044688,0.6313697815014342,0.6327629017044688,0.6177665048025748,0.6327629017044688,0.6327629017044688,0.6327629017044688,0.6825194892814369,0.6404317402394972,0.7095944709287696,0.4528826996402652,0.6825194892814369,0.6926596580952625,0.46306787282142653,1.0,0.711013092120537,0.5114129513258107,0.6418771709771811,0.6132117645122612,0.6327629017044688,0.6327629017044688,0.6327629017044688,0.6327629017044688,0.6327629017044688,0.6327629017044688,0.6313697815014342,0.6327629017044688,0.6327629017044688,0.6327629017044688,0.6327629017044688,0.6327629017044688,0.6327629017044688,0.44633691177123724,0.3846216874472185,0.41078847610180247,0.5411295832640433,0.6739250908879083,0.5613175448537618,0.5061559463654379,0.6029377324763948,1.0
datasets/IR-Plag-Dataset/case-01/plagiarized/L5/05/PrintJava.java,0.8785096729852685,0.8785096729852685,0.8785096729852685,0.8785096729852685,0.8785096729852685,0.8785096729852685,0.7772791302797925,0.8785096729852685,0.8785096729852685,0.8785096729852685,0.8785096729852685,0.8150246350502736,0.8785096729852685,0.608943683815638,0.6501256803193262,0.608943683815638,0.6043799641592104,0.608943683815638,0.6179822770479684,0.608943683815638,0.608943683815638,0.608943683815638,0.734726893417136,0.7263450111787193,0.6994843069799852,0.6339734052666703,0.734726893417136,0.6895408820505964,0.6047935973980829,0.711013092120537,1.0000000000000002,0.9632703619538697,0.961307908502229,0.6007819122501619,0.608943683815638,0.608943683815638,0.608943683815638,0.608943683815638,0.608943683815638,0.608943683815638,0.6043799641592104,0.608943683815638,0.608943683815638,0.608943683815638,0.608943683815638,0.608943683815638,0.608943683815638,0.7409076547692107,0.5349531234333625,0.6991133633835213,0.6775075503514548,0.8525625295694736,0.6586203908360397,0.6118523328892294,0.8004672448193267,0.711013092120537
datasets/IR-Plag-Dataset/case-01/plagiarized/L5/02/Main.java,0.9027457390886078,0.9027457390886078,0.9027457390886078,0.9027457390886078,0.9027457390886078,0.9027457390886078,0.7968540039467952,0.9027457390886078,0.9027457390886078,0.9027457390886078,0.9027457390886078,0.8322909528002193,0.9027457390886078,0.49775688541140833,0.6370829538528524,0.49775688541140833,0.49199717020817246,0.49775688541140833,0.5118633602948983,0.49775688541140833,0.49775688541140833,0.49775688541140833,0.6491792491116251,0.6497062047166638,0.611285246704686,0.6434472597060397,0.6491792491116251,0.5925145542753684,0.5848271051130626,0.5114129513258107,0.9632703619538697,1.0000000000000002,0.9494672541022438,0.49578794586441916,0.49775688541140833,0.49775688541140833,0.49775688541140833,0.49775688541140833,0.49775688541140833,0.49775688541140833,0.49199717020817246,0.49775688541140833,0.49775688541140833,0.49775688541140833,0.49775688541140833,0.49775688541140833,0.49775688541140833,0.759244218546527,0.5177243299077314,0.7123184675607036,0.6246755368290451,0.8046500229379516,0.6156447447515729,0.5925447754984429,0.7752496976038629,0.5114129513258107
datasets/IR-Plag-Dataset/case-01/plagiarized/L5/01/L5.java,0.8613498746328747,0.8613498746328747,0.8613498746328747,0.8613498746328747,0.8613498746328747,0.8613498746328747,0.7636735007194073,0.8613498746328747,0.8613498746328747,0.8613498746328747,0.8613498746328747,0.8021335098060655,0.8613498746328747,0.4415151101500192,0.6381887448317702,0.4415151101500192,0.435918934771417,0.4415151101500192,0.4601192335780881,0.4415151101500192,0.4415151101500192,0.4415151101500192,0.5865522339654222,0.5934619950154402,0.558677921644982,0.6181952629237509,0.5865522339654222,0.553275261669501,0.5985747062650899,0.6418771709771811,0.961307908502229,0.9494672541022438,0.9999999999999993,0.4359206185665061,0.4415151101500192,0.4415151101500192,0.4415151101500192,0.4415151101500192,0.4415151101500192,0.4415151101500192,0.435918934771417,0.4415151101500192,0.4415151101500192,0.4415151101500192,0.4415151101500192,0.4415151101500192,0.4415151101500192,0.7202979090213842,0.5063671935279236,0.6845972281988107,0.6426010061010176,0.8077129761927018,0.6479943157166982,0.5815430903624723,0.8280144198746158,0.6418771709771811
datasets/IR-Plag-Dataset/case-01/plagiarized/L2/03/WelcomeToJava.java,0.5150805243959585,0.5150805243959585,0.5150805243959585,0.5150805243959585,0.5150805243959585,0.5150805243959585,0.4503451296899397,0.5150805243959585,0.5150805243959585,0.5150805243959585,0.5150805243959585,0.4806497504265061,0.5150805243959585,0.9664851017529967,0.3840347266535273,0.9664851017529967,0.9647549811344251,0.9664851017529967,0.9256750622286302,0.9664851017529967,0.9664851017529967,0.9664851017529967,0.9199440960722223,0.8491583176357063,0.9054435060248303,0.364785302606427,0.9199440960722223,0.896091686069999,0.47633415783671595,0.6132117645122612,0.6007819122501619,0.49578794586441916,0.4359206185665061,1.0000000000000002,0.9664851017529967,0.9664851017529967,0.9664851017529967,0.9664851017529967,0.9664851017529967,0.9664851017529967,0.9647549811344251,0.9664851017529967,0.9664851017529967,0.9664851017529967,0.9664851017529967,0.9664851017529967,0.9664851017529967,0.43270014980428617,0.3952406128117714,0.3867532493160761,0.4783861010090429,0.5694438109563847,0.40122133850378505,0.47374601959631735,0.4094755214585129,0.6132117645122612
datasets/IR-Plag-Dataset/case-01/plagiarized/L2/04/hellow.java,0.5164444792639268,0.5164444792639268,0.5164444792639268,0.5164444792639268,0.5164444792639268,0.5164444792639268,0.45267232065330093,0.5164444792639268,0.5164444792639268,0.5164444792639268,0.5164444792639268,0.4908845207081965,0.5164444792639268,1.0000000000000002,0.39318472545145994,1.0000000000000002,0.9981902443697526,1.0000000000000002,0.9567424097223836,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9501947939579638,0.8772118762752125,0.9351948750973594,0.37387613124433433,0.9501947939579638,0.9259156658326415,0.48429691551082193,0.6327629017044688,0.608943683815638,0.49775688541140833,0.4415151101500192,0.9664851017529967,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9981902443697526,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.434418546639152,0.40392782798030535,0.3946214308417108,0.4852483828038222,0.5771798466286187,0.4045362312053995,0.477792613528527,0.4147306235594121,0.6327629017044688
